cliente_id,tipo_suscripcion,pago_mensual,estado_suscripcion
1682,Premium,25.84,Activa
1844,Básica,27.77,Activa
1242,Premium,81.04,Activa
260,Básica,11.28,Activa
3316,Básica,,Activa
4927,Premium,34.15,Activa
4338,Pro,30.2,Activa
1850,Básica,53.05,Cancelada
1796,Pro,90.3,Cancelada
2027,Premium,63.72,Activa
3019,Básica,79.92,Cancelada
283,Básica,62.06,Cancelada
2062,Premium,71.28,Cancelada
3334,Pro,46.08,Activa
2411,Premium,92.97,Cancelada
3704,Premium,52.68,Cancelada
569,Premium,57.42,Cancelada
2902,Pro,54.87,Cancelada
79,Básica,35.04,Activa
4716,Básica,26.97,Cancelada
3050,,12.01,Cancelada
3677,Premium,73.23,Cancelada
4294,,32.48,Activa
1652,Premium,41.97,Cancelada
137,,92.39,Activa
1939,Pro,58.81,Activa
4757,Pro,14.22,Activa
845,Premium,80.96,Cancelada
861,Básica,,Activa
1666,Pro,57.51,Activa
3588,Básica,53.45,Activa
3547,Pro,27.62,Cancelada
141,Premium,16.0,Cancelada
4603,,25.07,Activa
1264,Pro,14.25,Cancelada
2275,Básica,31.18,Cancelada
588,Premium,99.74,Cancelada
2166,Pro,43.2,Activa
4426,Premium,87.07,Cancelada
431,Básica,57.17,Cancelada
1331,Premium,68.33,Activa
1321,Premium,19.85,Activa
2950,Básica,31.11,Cancelada
1249,Pro,53.49,Cancelada
3458,Pro,88.71,Activa
950,Premium,9.07,Cancelada
752,Pro,53.16,Activa
4471,Básica,9.85,Activa
1421,Premium,48.4,Cancelada
948,Premium,64.74,Activa
1036,Pro,75.75,Cancelada
3203,Pro,18.16,Cancelada
202,Pro,20.82,Activa
4470,Premium,49.66,Cancelada
4353,Pro,99.81,
2877,Premium,38.82,
162,Pro,,Cancelada
4039,Premium,46.08,Activa
1213,Premium,12.67,Activa
1802,Premium,78.55,Cancelada
523,Pro,29.04,Cancelada
608,Pro,71.85,Cancelada
819,Básica,50.13,Cancelada
2801,Premium,63.12,Activa
2631,Pro,10.13,Cancelada
2903,Básica,89.55,Cancelada
2490,Básica,28.17,Cancelada
516,Pro,68.66,Activa
1480,Premium,80.81,Activa
4550,Básica,56.3,
1349,Básica,37.05,Cancelada
3083,Premium,97.9,Activa
2694,Pro,31.45,Activa
2751,Premium,95.12,Cancelada
4624,Premium,19.84,Cancelada
4931,Pro,41.98,Activa
76,Básica,18.16,Activa
313,Premium,5.21,Cancelada
3464,Básica,29.72,Cancelada
2709,Básica,13.28,Activa
734,Básica,98.7,Activa
2229,Pro,77.36,Activa
365,Básica,5.35,Activa
1453,Premium,26.25,Activa
1634,Premium,,Cancelada
1704,Premium,42.86,Cancelada
2030,Pro,84.03,Activa
3573,Premium,52.96,Cancelada
2363,Pro,67.1,Cancelada
2031,Básica,61.72,Cancelada
3858,Básica,,Cancelada
1491,Pro,26.86,Cancelada
4277,Pro,40.46,Activa
2870,Pro,9.81,Activa
395,Básica,60.83,Cancelada
38,Pro,48.63,Activa
3078,Básica,77.27,Cancelada
3891,Básica,24.61,Cancelada
1971,Premium,46.5,Activa
3113,Básica,22.17,Cancelada
2759,Pro,63.33,Activa
4320,Pro,85.56,Cancelada
2552,Pro,77.72,Cancelada
175,Básica,94.7,Cancelada
125,,97.31,Activa
1589,Premium,78.34,Activa
794,Premium,32.25,Cancelada
850,Pro,25.83,Activa
171,Básica,47.52,Cancelada
1013,Pro,99.42,Activa
4561,Pro,44.2,Cancelada
3332,Pro,23.91,Cancelada
1547,Premium,94.71,Cancelada
1448,Pro,41.66,Activa
553,Premium,70.64,Cancelada
802,Básica,79.87,Activa
2032,Pro,85.1,Activa
3758,Premium,83.02,Activa
4165,Básica,84.44,Activa
1400,Premium,68.43,Activa
1034,Pro,43.36,Cancelada
3223,Básica,68.39,Cancelada
3180,Básica,84.49,Activa
194,Básica,38.31,Activa
559,Premium,33.17,
867,Premium,37.65,Cancelada
3191,Premium,57.37,Activa
3509,Básica,9.98,Activa
1607,Pro,79.0,Activa
1699,Pro,18.19,Activa
2069,Básica,17.62,Cancelada
4334,Pro,23.78,Cancelada
3791,,59.81,Activa
4330,Pro,32.13,Activa
2700,Pro,39.97,Activa
2442,,93.51,Activa
701,,85.48,Cancelada
4109,Premium,85.96,Activa
2297,Básica,59.88,Cancelada
4038,Premium,87.31,Activa
3060,Básica,78.96,Cancelada
2444,Premium,95.56,Activa
2287,Pro,11.11,Activa
2207,Premium,,Cancelada
921,Premium,21.63,Cancelada
2372,Premium,93.26,Cancelada
2999,Básica,62.53,Activa
3667,Básica,45.48,Cancelada
1330,Pro,53.71,Activa
1830,,83.81,Activa
229,Pro,93.27,Cancelada
1517,Premium,74.32,Cancelada
1428,Pro,77.19,Cancelada
3574,Básica,35.44,Activa
4159,Pro,49.37,Activa
3849,Pro,89.09,Activa
2981,,79.66,Cancelada
284,Pro,70.01,Cancelada
3895,Pro,11.2,Activa
2357,Básica,8.75,Cancelada
3799,Premium,17.39,Activa
4408,Pro,60.23,Cancelada
4388,Premium,55.96,Cancelada
4865,Pro,94.56,
2772,Premium,71.0,Activa
556,Básica,32.93,Cancelada
1972,Premium,20.34,Activa
2630,,85.71,Activa
4928,Premium,48.66,Activa
3462,Premium,67.08,Activa
1383,Pro,58.69,Cancelada
128,Premium,15.21,Activa
257,Pro,10.42,Cancelada
1394,,40.82,Activa
4260,Pro,39.35,Cancelada
2145,Básica,69.01,Activa
979,Premium,65.06,Cancelada
1573,Pro,97.05,Activa
2562,Premium,86.52,Activa
822,Básica,52.18,
4856,Básica,52.5,Cancelada
4458,Premium,69.04,Cancelada
3821,Pro,15.84,Cancelada
2619,Pro,99.99,Activa
1464,Pro,54.29,Cancelada
254,Pro,91.44,Activa
4689,Básica,96.9,Cancelada
1805,Pro,60.26,Cancelada
4698,Premium,14.82,Activa
3102,Básica,59.47,Cancelada
3752,Premium,61.78,Cancelada
846,Premium,79.97,Cancelada
3941,Premium,9.58,Cancelada
821,Básica,49.3,Cancelada
2679,Pro,92.66,Cancelada
3915,Premium,99.17,Cancelada
4429,Premium,,Cancelada
3132,Pro,87.71,Cancelada
555,Pro,18.89,Cancelada
4507,Pro,84.91,Activa
4625,Pro,31.34,Cancelada
470,Premium,96.16,Cancelada
4893,Básica,71.07,Cancelada
3072,Pro,,Cancelada
3457,Pro,31.69,Activa
1556,Premium,27.35,Cancelada
2322,Pro,69.68,Cancelada
857,Premium,90.1,Activa
4947,Premium,76.72,Cancelada
311,Premium,84.31,Cancelada
2852,Premium,79.23,Activa
2685,Pro,98.02,Activa
713,Básica,76.99,Cancelada
1303,Pro,24.97,Cancelada
3659,Básica,80.2,Cancelada
2749,Pro,35.6,Cancelada
3761,Premium,99.6,Cancelada
4301,Pro,40.78,Activa
44,Premium,32.82,Cancelada
4335,Pro,27.73,Activa
190,Premium,67.56,Activa
3063,Básica,15.38,Cancelada
1307,Premium,95.59,Cancelada
2995,Pro,32.96,Cancelada
3184,Premium,33.06,Activa
3786,Básica,9.38,Activa
923,Básica,28.37,Activa
4926,Pro,44.8,Cancelada
2724,Premium,40.11,Cancelada
1915,Pro,30.94,Activa
2426,Premium,8.87,Cancelada
396,Básica,,Activa
3756,Pro,78.94,Cancelada
3092,Básica,46.69,Cancelada
651,Premium,32.62,Cancelada
4669,Básica,33.96,Activa
1222,Premium,57.67,Activa
258,Pro,33.72,Cancelada
943,Premium,64.93,Activa
2443,Premium,99.0,Activa
3583,Pro,8.91,Activa
2584,Pro,21.03,Cancelada
951,Básica,22.02,Cancelada
3327,Premium,47.47,Cancelada
3089,Premium,8.93,Activa
3242,Básica,50.36,Activa
193,Premium,93.25,Activa
4879,Premium,6.1,Activa
2064,Pro,39.67,Activa
3819,Pro,77.28,Activa
2304,Pro,19.68,Cancelada
4440,Básica,12.37,Cancelada
2198,Pro,64.92,Cancelada
1890,Básica,5.95,Cancelada
3622,Pro,81.17,Activa
4911,Premium,11.35,Activa
2678,,54.81,Activa
1130,Pro,75.31,Activa
368,Pro,27.99,Cancelada
118,Básica,14.84,Cancelada
3222,Premium,21.68,Cancelada
566,Pro,86.19,Cancelada
4809,Pro,72.05,Cancelada
4600,Premium,,Activa
4366,Pro,73.03,Activa
4463,Premium,72.32,Cancelada
1456,Pro,99.78,Cancelada
1203,Premium,42.2,Activa
3527,Básica,87.16,Cancelada
2915,Pro,47.41,Activa
3270,Pro,90.29,Activa
2884,Pro,13.7,Activa
3983,Básica,21.65,Cancelada
4499,Pro,85.75,Cancelada
3797,Pro,82.83,Activa
4979,Premium,34.02,Activa
2638,Pro,61.7,Activa
1549,Pro,41.36,Activa
2448,Premium,5.98,Activa
1552,Básica,,Activa
2767,Básica,10.15,Activa
366,Premium,61.44,
4882,Básica,31.53,Activa
196,Básica,18.68,Activa
217,Pro,94.41,Cancelada
2523,,16.53,Cancelada
4153,Pro,,Activa
1889,Básica,89.95,Cancelada
4086,Pro,20.56,Activa
2017,Básica,,Activa
3969,Pro,59.51,Cancelada
225,Básica,53.3,Activa
3697,Premium,54.5,
127,,57.69,Cancelada
3953,Pro,95.24,Cancelada
2360,Básica,10.11,Cancelada
1661,Premium,77.24,Activa
645,Premium,27.09,Activa
2890,Pro,,Activa
3560,Pro,13.48,Activa
1202,Básica,47.33,Cancelada
2483,Premium,81.4,Cancelada
4059,Básica,,Cancelada
766,Básica,31.18,Cancelada
1949,Pro,40.44,Activa
213,Básica,14.87,Cancelada
2536,Básica,77.42,Cancelada
2725,Premium,79.76,Cancelada
2475,Básica,84.41,Cancelada
4687,Premium,60.47,Cancelada
165,Premium,53.19,Activa
2808,Básica,29.94,Activa
1259,Básica,67.24,
2407,Premium,47.23,Cancelada
1179,Básica,97.22,Cancelada
2711,Premium,96.98,Cancelada
2180,Básica,90.99,Cancelada
3617,Premium,39.21,Activa
783,Premium,39.96,
3024,Pro,86.0,Cancelada
707,Básica,74.27,Cancelada
1341,Premium,71.91,Activa
3232,Premium,31.56,Activa
4746,Básica,84.17,Activa
4433,Básica,60.04,Cancelada
2876,Básica,47.45,Cancelada
409,Pro,87.22,Cancelada
1040,,42.45,Activa
4648,Pro,67.12,Cancelada
4665,Básica,49.26,Cancelada
32,,61.31,Activa
1438,Básica,8.85,Activa
699,Pro,48.81,Activa
3508,Premium,57.87,Cancelada
320,Pro,51.81,Cancelada
4786,,85.5,Activa
2581,Premium,34.56,Cancelada
561,Básica,88.99,Cancelada
4082,Premium,43.33,Cancelada
3328,Premium,70.98,Activa
255,Premium,13.24,Activa
3556,Pro,24.01,Activa
3526,Premium,77.31,Activa
2732,Básica,6.17,Cancelada
4819,Pro,97.01,Cancelada
4933,Pro,23.11,Activa
17,Premium,90.62,Activa
1107,Pro,54.01,Cancelada
3719,Básica,58.63,Cancelada
3443,Pro,12.99,Activa
1713,Premium,39.7,Cancelada
4684,Premium,19.84,Activa
4769,Premium,54.96,Cancelada
1872,Pro,57.32,Activa
1754,Premium,72.42,Cancelada
3810,Pro,88.44,Activa
1919,Premium,49.48,Activa
4791,Premium,27.17,Cancelada
2110,,36.69,Activa
2692,Básica,85.47,Cancelada
2058,Básica,18.86,Activa
149,Premium,64.59,Activa
4249,Premium,6.24,Activa
1098,Pro,28.34,Activa
2020,Pro,61.18,Activa
2589,Básica,48.36,Activa
2319,Pro,51.89,
4522,Pro,67.75,Activa
1462,Pro,27.29,Cancelada
154,Pro,31.68,Cancelada
70,Básica,70.02,Cancelada
1600,Básica,56.14,Cancelada
4801,Pro,6.39,Cancelada
3211,Pro,68.68,Cancelada
3086,,63.91,Activa
3568,Premium,12.47,Cancelada
2996,Pro,76.01,Activa
2012,Premium,54.6,Activa
3805,Pro,24.45,Activa
635,Básica,58.14,Activa
1794,Pro,61.57,Activa
4658,Premium,92.41,Cancelada
1568,Básica,,Activa
1302,Pro,33.68,Activa
4829,Pro,16.22,Cancelada
192,Básica,86.05,Cancelada
1605,Pro,85.38,Activa
106,Básica,21.65,
649,Pro,10.9,Cancelada
973,Básica,72.63,Activa
1724,Pro,73.65,Activa
2303,Básica,21.83,Activa
1532,,68.48,Activa
613,Pro,31.5,Cancelada
4544,Básica,29.76,Cancelada
191,Pro,35.83,Activa
1255,,54.44,Activa
4896,Pro,81.42,Activa
236,Básica,52.37,Activa
3817,Pro,33.31,Activa
4448,Básica,88.98,Activa
2821,,10.23,Cancelada
532,Premium,80.72,Activa
3437,Premium,79.52,Cancelada
823,Pro,29.09,Activa
4356,Básica,,Cancelada
3847,Pro,88.1,Activa
278,Básica,58.09,Cancelada
4279,Premium,9.37,Cancelada
1148,Premium,89.63,Activa
1353,,38.16,Activa
4747,Pro,37.5,Activa
1958,Pro,66.11,Activa
4381,Básica,67.82,
3447,Básica,38.57,Cancelada
2924,Premium,18.61,Activa
2961,Pro,57.47,Cancelada
1410,Pro,64.39,Cancelada
3827,Básica,86.72,Activa
2168,Básica,51.02,Activa
4686,Pro,66.34,Activa
887,Pro,10.17,Activa
173,Básica,89.98,Cancelada
503,Pro,36.09,
1384,Pro,65.06,Cancelada
3374,Premium,92.02,Cancelada
2938,Pro,82.0,Activa
1632,,,Cancelada
3397,Pro,71.84,Activa
2893,Básica,92.49,
3975,Premium,82.15,Cancelada
790,Básica,62.94,Cancelada
4208,Premium,67.58,Cancelada
3899,Premium,18.99,Activa
1902,Pro,49.67,Activa
3260,Premium,33.59,Cancelada
3186,Premium,46.04,Activa
1314,Pro,67.91,Cancelada
4425,Pro,19.17,Cancelada
3258,Premium,6.65,Cancelada
910,Básica,42.71,Activa
2208,Premium,35.61,Cancelada
4290,Básica,44.94,Activa
3608,Básica,93.47,Cancelada
1053,Premium,72.17,Activa
4756,Básica,36.11,Cancelada
4664,Premium,22.03,Cancelada
2525,,63.76,Activa
3031,Básica,67.47,Cancelada
1380,Premium,50.94,Cancelada
2102,Pro,25.21,Cancelada
292,Pro,7.71,Cancelada
924,Premium,30.24,Cancelada
2762,Premium,48.43,Activa
4703,Pro,79.85,Activa
2680,Pro,86.11,Activa
4317,,44.23,Cancelada
984,Básica,80.63,Activa
1206,Básica,99.37,Cancelada
2763,,73.08,Cancelada
3208,Premium,74.22,Activa
1616,Básica,91.41,Cancelada
4574,Premium,37.12,Activa
2361,Pro,6.06,Activa
2628,,98.76,Cancelada
4880,Pro,51.59,Activa
247,Premium,79.64,Activa
2124,Básica,82.19,Cancelada
1746,Premium,42.76,Activa
4643,,56.42,Activa
2608,Básica,56.29,Cancelada
2491,Básica,25.92,Activa
911,,16.18,Cancelada
744,Básica,56.64,Cancelada
3045,Básica,16.41,Activa
4682,Básica,37.88,Cancelada
905,Básica,22.68,Cancelada
2464,Básica,72.16,Activa
2624,Pro,87.84,Cancelada
990,Premium,59.9,
2281,Pro,43.96,Activa
2394,Premium,99.68,Activa
2391,Básica,7.01,Cancelada
1790,Pro,33.91,Cancelada
3088,Premium,31.47,Activa
3476,Premium,38.84,Cancelada
272,Básica,26.91,Activa
3956,Básica,30.1,Cancelada
4556,Premium,29.48,Cancelada
1707,Pro,53.05,Cancelada
1537,Premium,42.15,
314,Pro,65.73,Cancelada
1741,Pro,53.87,
3927,Premium,22.43,Activa
3069,Pro,81.95,Cancelada
4541,Premium,49.86,Cancelada
3794,Premium,19.56,Cancelada
2328,Básica,20.85,Activa
1266,Premium,80.71,Cancelada
895,Premium,71.78,Activa
2727,Básica,53.12,Cancelada
2809,Básica,34.08,Activa
2904,Pro,48.75,Cancelada
4240,Pro,65.47,Cancelada
1541,Básica,,
4505,Básica,57.81,Cancelada
1128,Básica,,Cancelada
3635,Premium,9.06,Cancelada
4343,Premium,21.67,Activa
1648,Premium,66.77,Cancelada
1088,Básica,,Cancelada
4325,,50.75,Activa
1371,Pro,71.4,Activa
2958,Premium,34.28,Cancelada
133,Premium,68.57,Activa
3052,Básica,60.2,Activa
4629,Básica,46.7,Activa
4501,Pro,90.24,Activa
1832,Pro,70.75,Activa
2726,Básica,39.26,Activa
3570,Pro,,Activa
1703,Pro,75.12,Cancelada
4546,Premium,80.21,Cancelada
1603,Básica,65.89,Cancelada
1216,Básica,41.04,Activa
1730,Básica,38.11,Cancelada
347,Premium,67.14,Cancelada
3409,Básica,17.44,Cancelada
1205,Pro,82.89,
4789,Premium,40.18,Activa
3046,Premium,64.89,Activa
34,Básica,52.41,Activa
530,Pro,54.34,Activa
1782,Básica,75.11,
1952,Pro,64.53,Activa
2980,Básica,28.78,Cancelada
4591,Pro,12.05,Cancelada
738,Pro,,Activa
2211,Pro,89.06,Cancelada
1283,Premium,20.63,Cancelada
2559,Básica,34.4,Activa
1748,Básica,31.82,Cancelada
1232,Básica,94.06,Activa
4123,Premium,24.45,Cancelada
4198,Pro,20.82,Activa
3765,,22.27,Activa
1776,Premium,74.34,Activa
2353,Pro,89.36,Cancelada
1715,Básica,42.37,Cancelada
2752,Premium,17.93,Cancelada
3652,Pro,60.64,Cancelada
2691,Pro,24.94,Activa
1908,Básica,11.09,Activa
1224,Pro,89.19,Cancelada
3126,Pro,87.73,Cancelada
626,Pro,97.71,Cancelada
1610,Básica,50.03,Activa
385,Básica,,Cancelada
2366,Pro,78.13,Activa
4002,Pro,22.15,Cancelada
901,Básica,28.11,Cancelada
2941,Básica,29.29,Cancelada
2858,Básica,95.4,Cancelada
269,Premium,74.33,Activa
3774,Básica,17.7,
4847,Pro,13.82,Activa
2528,Básica,85.07,Activa
3664,Pro,81.22,Activa
2223,Pro,68.74,
1075,Pro,23.63,
2455,Básica,50.63,Cancelada
1433,Básica,62.26,Activa
4964,Básica,93.55,Activa
4103,,21.1,Cancelada
3404,Básica,53.97,Activa
1799,Premium,19.99,Cancelada
3577,Básica,47.17,Cancelada
49,Premium,24.01,Cancelada
765,Pro,84.44,Activa
4115,Pro,29.2,Activa
1165,Pro,44.62,Activa
4489,Pro,43.74,Activa
3826,Premium,87.3,Cancelada
1722,Premium,76.99,Cancelada
2375,Pro,10.47,Cancelada
11,Básica,11.37,Activa
3296,Pro,57.36,Activa
3700,Pro,45.63,Activa
2647,Premium,31.18,Cancelada
3009,Pro,80.3,Activa
3650,Premium,17.22,Activa
3171,,97.54,Activa
2666,Pro,7.29,Cancelada
2187,Básica,16.23,Cancelada
1752,,34.58,Cancelada
2023,Premium,53.37,Cancelada
3721,Premium,25.53,Activa
3289,Pro,74.94,Cancelada
2508,Pro,38.97,Activa
3531,Premium,8.66,Cancelada
3491,Básica,88.38,Cancelada
1085,Pro,94.67,Cancelada
2504,Básica,63.76,Activa
3382,Básica,,Cancelada
3263,Pro,16.51,Cancelada
2014,,30.54,Activa
2912,Básica,35.9,Activa
4374,Premium,96.27,Cancelada
134,Básica,53.66,Activa
3605,Premium,5.7,Cancelada
1529,Pro,41.12,Cancelada
1368,Básica,5.74,Activa
2195,Básica,27.59,Cancelada
708,Básica,48.2,Activa
4612,Premium,35.72,Cancelada
4145,Básica,8.11,Cancelada
3405,Básica,16.05,Cancelada
4837,,57.33,Cancelada
1871,Premium,71.08,Activa
2266,Pro,43.43,Activa
1457,Premium,74.49,Cancelada
1347,Básica,20.52,Activa
3934,Básica,16.6,Activa
2923,Pro,84.75,Cancelada
3544,Pro,37.23,Cancelada
2270,Básica,46.06,Cancelada
4739,Premium,95.02,Activa
275,Básica,45.29,Cancelada
1164,Pro,5.33,Cancelada
546,,94.11,Cancelada
3452,Básica,6.34,Activa
4137,,67.92,Activa
3619,,35.67,Activa
4114,Pro,49.69,Cancelada
1037,Pro,56.99,Activa
4285,Premium,43.8,Activa
1101,Pro,78.57,Cancelada
3183,Premium,93.42,Cancelada
369,Premium,13.21,
3461,Pro,81.02,Activa
4250,Premium,17.22,Activa
4216,Premium,12.63,Activa
1768,Básica,95.8,Cancelada
4559,Premium,51.48,Cancelada
1157,Premium,19.5,Activa
1114,Pro,59.15,Cancelada
4447,Básica,30.01,Cancelada
3566,Premium,49.11,Activa
2717,Premium,64.34,Activa
26,Premium,87.58,Activa
3598,Pro,5.29,Cancelada
603,Pro,25.34,Activa
1240,Básica,14.15,Activa
1089,Premium,14.22,Cancelada
3824,Básica,94.85,Activa
1647,Pro,93.93,Cancelada
1187,Premium,76.18,Activa
1677,,66.09,Cancelada
3378,,85.56,Cancelada
3451,Premium,,Activa
1423,Pro,,Activa
4392,Básica,35.13,Activa
1594,Básica,84.09,Activa
3381,Premium,49.86,Activa
1950,Pro,52.84,
1876,Premium,26.78,Activa
2379,Básica,66.6,Activa
3779,Básica,89.35,Activa
3192,Pro,36.3,Cancelada
4341,Básica,63.82,Activa
3175,Pro,36.54,Cancelada
2173,Premium,80.31,Cancelada
1397,Pro,50.12,
4160,Premium,37.25,
2260,Premium,44.9,Cancelada
2082,Básica,13.67,Cancelada
4319,Premium,87.28,Cancelada
3776,Básica,96.02,Cancelada
491,Pro,50.35,Cancelada
111,Pro,,Activa
4113,Premium,68.14,Cancelada
2627,Pro,,Cancelada
1359,Premium,28.97,Cancelada
1987,Pro,8.65,Cancelada
1250,Premium,89.52,Cancelada
4300,Premium,80.69,Activa
2109,Pro,83.76,Activa
1852,Pro,46.78,Cancelada
4063,Pro,76.56,Activa
1055,Pro,60.22,Cancelada
3536,Premium,40.6,Activa
1747,Premium,85.06,Activa
2300,Pro,99.88,Activa
3160,Pro,90.43,Activa
779,Básica,78.74,Cancelada
4788,Premium,76.01,Activa
1229,,66.77,Cancelada
2043,Pro,86.09,Activa
444,Básica,51.84,Activa
4667,Pro,22.26,Activa
1108,Premium,77.96,Cancelada
3712,,92.35,Activa
4270,Básica,37.43,Activa
1685,Pro,79.38,Activa
3686,Básica,31.0,Cancelada
3109,Pro,,
881,Básica,69.93,Activa
3427,Pro,59.08,Cancelada
3246,Pro,,Activa
3364,Pro,82.26,Activa
4597,Premium,89.78,Cancelada
2176,Pro,90.61,Activa
1381,,10.01,Cancelada
806,Básica,16.68,Cancelada
1228,Pro,83.48,Cancelada
20,Premium,94.87,Activa
3326,Básica,34.23,Cancelada
2493,Pro,5.82,Cancelada
773,Básica,35.66,Activa
4157,Premium,41.37,Activa
1027,Premium,77.3,Activa
858,Pro,9.52,Cancelada
2659,Premium,25.2,Cancelada
1766,,89.93,Cancelada
4092,Básica,,Activa
2982,Pro,77.13,Cancelada
4036,Pro,39.32,Cancelada
3272,Pro,67.95,Activa
2162,Básica,12.02,Cancelada
2415,Premium,32.22,Activa
2263,Pro,45.36,Activa
4579,Pro,86.44,Cancelada
2421,Básica,58.53,Cancelada
1344,,9.3,Cancelada
1772,Pro,81.18,Cancelada
4610,Pro,,Activa
1180,Básica,93.76,Activa
221,Básica,25.11,Cancelada
4570,Básica,51.35,Activa
3841,Básica,11.87,Activa
3049,Premium,58.36,Cancelada
4620,Premium,,Activa
1311,Pro,43.97,Cancelada
1833,Premium,8.38,Cancelada
3726,Básica,88.5,Activa
807,Pro,81.25,Cancelada
4163,Básica,65.14,Activa
3485,Premium,59.36,Activa
2987,Básica,71.02,
630,Pro,18.68,Activa
3325,,93.6,Cancelada
4173,Pro,32.04,
873,Premium,,Activa
388,Básica,62.64,Activa
495,Pro,65.48,Cancelada
2541,Premium,88.5,Cancelada
2642,Premium,33.11,Activa
2970,Premium,76.15,Cancelada
3419,Premium,61.85,Activa
4124,Básica,12.23,Cancelada
928,,44.34,Activa
2010,Premium,84.61,Cancelada
475,Básica,34.96,Cancelada
1358,Básica,50.82,Cancelada
2430,Premium,51.42,Activa
4473,Básica,63.71,Activa
4987,,88.98,Activa
2964,Pro,21.49,Cancelada
3865,Básica,52.94,Activa
1760,Premium,45.31,Cancelada
2189,Pro,33.11,Activa
2323,Básica,92.36,Activa
1569,Básica,5.78,Activa
2135,Premium,16.6,Cancelada
2560,Premium,74.67,Activa
1837,Básica,30.03,Cancelada
1586,Premium,73.7,Cancelada
4900,Pro,84.06,Cancelada
4491,,29.19,Cancelada
322,Básica,,Activa
4293,Básica,18.8,Cancelada
4272,Premium,24.01,Cancelada
220,Pro,30.38,Activa
155,Premium,87.53,Cancelada
2968,Básica,78.15,Cancelada
4521,Básica,5.18,Activa
2206,Básica,88.04,Cancelada
2184,,12.49,Activa
4179,Básica,67.25,Cancelada
88,,19.39,Cancelada
288,Premium,,Activa
4539,Premium,77.18,Cancelada
3453,Premium,49.38,Activa
186,Pro,61.91,Cancelada
3785,Premium,45.41,Activa
218,Básica,11.38,Cancelada
3739,Premium,75.26,Activa
602,,82.93,Cancelada
4435,Pro,8.93,Cancelada
402,Básica,40.69,Activa
2956,Pro,57.95,Cancelada
1673,Pro,62.49,Cancelada
1692,Pro,59.92,Cancelada
2313,Premium,70.83,Activa
2547,Básica,96.85,Cancelada
3848,Básica,,Cancelada
2368,Pro,57.88,Cancelada
2576,,71.41,Activa
2861,Básica,61.28,Activa
958,Pro,41.74,Activa
1879,Premium,64.29,Cancelada
2567,Pro,66.76,Cancelada
4586,Pro,60.57,Cancelada
2702,Premium,24.49,Activa
107,Premium,53.07,Activa
4168,Premium,89.01,Cancelada
4621,Premium,87.52,Activa
3653,Pro,76.32,Cancelada
3431,Premium,71.23,Activa
319,Básica,19.56,Activa
3575,Pro,48.65,Cancelada
4523,Pro,15.54,Cancelada
1938,Premium,82.64,Cancelada
1388,Premium,32.65,Activa
4398,Básica,77.85,Activa
3569,Premium,82.38,Activa
1975,Pro,89.79,Activa
982,Premium,76.61,Activa
2548,Básica,58.65,Activa
1731,Pro,61.83,Cancelada
4184,Pro,35.46,Activa
246,Premium,21.81,Activa
4758,Básica,17.41,Activa
4914,Básica,22.29,Activa
4232,Premium,93.73,Activa
1468,Pro,20.62,
4932,Pro,73.76,Activa
441,Pro,22.54,Cancelada
2875,Premium,,Cancelada
2274,Pro,39.83,Activa
584,Pro,44.15,Activa
4693,Premium,43.43,Cancelada
4571,Pro,82.56,Activa
550,Premium,25.74,Activa
245,Básica,83.95,Activa
583,,67.42,Activa
3996,Premium,25.93,Activa
1309,Premium,11.21,Cancelada
2697,Premium,78.62,Cancelada
351,Pro,25.8,Cancelada
1363,Pro,89.46,Cancelada
451,Premium,17.33,Cancelada
3286,Premium,63.55,Activa
3466,Pro,70.76,Activa
665,Pro,67.48,Activa
51,Premium,35.02,Cancelada
233,Pro,88.17,Activa
4722,Pro,78.13,Activa
1557,Básica,53.47,Cancelada
4256,Premium,62.31,Cancelada
1077,Premium,58.81,Cancelada
3309,Pro,94.94,Activa
2943,Básica,90.16,Cancelada
847,Premium,27.37,Cancelada
346,Premium,29.96,Cancelada
46,Pro,98.24,Activa
4257,Premium,,Cancelada
2325,Pro,95.58,Cancelada
3836,Básica,66.73,Cancelada
4844,Básica,9.76,Cancelada
4989,Premium,36.89,Cancelada
2932,Pro,50.23,Cancelada
3548,Básica,84.14,
3187,Premium,36.22,Activa
3215,Premium,34.5,Cancelada
3351,Premium,92.43,Activa
96,Pro,12.51,Activa
977,Pro,57.39,Activa
4167,,52.9,Cancelada
552,Pro,10.45,Cancelada
2121,Pro,13.34,Activa
1143,Premium,41.29,Activa
2743,,17.75,Activa
4506,Básica,50.42,Activa
1064,Premium,62.84,Cancelada
3846,,70.68,Activa
4287,Premium,56.91,Cancelada
2826,Pro,41.07,Activa
2052,Premium,17.33,Cancelada
303,Básica,28.51,Cancelada
1571,Básica,44.85,Cancelada
3254,Premium,92.79,Cancelada
4488,Premium,24.25,Cancelada
4357,Básica,44.27,Cancelada
727,Pro,74.57,Cancelada
570,Premium,71.99,Activa
3644,Básica,96.73,Cancelada
99,Pro,23.14,Activa
2978,Básica,6.57,Activa
3970,Pro,,Activa
4196,Básica,19.22,Activa
4720,,57.1,Activa
3593,,90.38,Activa
391,Premium,70.38,Activa
1542,Básica,17.9,Cancelada
3032,Premium,16.03,Activa
3923,Básica,91.59,Activa
1204,Pro,51.32,Activa
1217,Premium,92.75,Activa
1721,Pro,74.94,Activa
3391,Pro,99.37,Activa
